"Smarter Balanced Growth Report, Trend",,,,,,,,,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades, All Students",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Number ofMatched Students,,,,,,Growth Rate,,,,,,Average Percentageof Target Achieved,,,,,
,,,,,,School Year,,,,,,School Year,,,,,,School Year,,,,,
District Code,District,School Code,School,Grade,Subject,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23
1550011,West Hartford School District,1550211,Braeburn School,4,ELA,54,56,51,61,49,57,66.70%,46.40%,62.70%,62.30%,57.10%,57.90%,90.20%,71.50%,84.90%,85.40%,75.20%,78.50%
1550011,West Hartford School District,1550211,Braeburn School,4,Math,54,56,51,61,48,57,61.10%,51.80%,56.90%,65.60%,41.70%,59.60%,88.10%,74.20%,82.80%,85.60%,65.50%,80.20%
1550011,West Hartford School District,1550211,Braeburn School,5,ELA,57,53,58,53,64,53,49.10%,39.60%,41.40%,54.70%,37.50%,54.70%,65.60%,59.00%,72.20%,69.60%,63.20%,67.60%
1550011,West Hartford School District,1550211,Braeburn School,5,Math,57,53,58,53,63,52,66.70%,30.20%,41.40%,58.50%,41.30%,46.20%,88.80%,54.90%,66.60%,78.10%,59.60%,66.20%
1550011,West Hartford School District,1555311,Bristow Middle School,6,ELA,137,136,132,139,100,98,44.50%,45.60%,42.40%,39.60%,41.00%,39.80%,60.90%,61.50%,60.00%,54.30%,56.80%,59.70%
1550011,West Hartford School District,1555311,Bristow Middle School,6,Math,137,136,131,139,100,98,43.80%,50.70%,42.00%,59.00%,57.00%,51.00%,63.30%,67.60%,59.70%,76.30%,71.40%,71.20%
1550011,West Hartford School District,1555311,Bristow Middle School,7,ELA,134,135,131,132,102,97,45.50%,40.00%,43.50%,45.50%,58.80%,43.30%,59.00%,58.50%,58.80%,66.00%,77.30%,62.30%
1550011,West Hartford School District,1555311,Bristow Middle School,7,Math,134,135,131,130,101,97,30.60%,39.30%,33.60%,44.60%,56.40%,45.40%,46.80%,61.20%,47.40%,57.40%,72.60%,57.00%
1550011,West Hartford School District,1555311,Bristow Middle School,8,ELA,139,132,135,129,94,104,48.90%,40.90%,51.90%,44.20%,44.70%,45.20%,65.50%,59.10%,68.80%,62.50%,64.20%,57.60%
1550011,West Hartford School District,1555311,Bristow Middle School,8,Math,137,132,135,129,92,104,60.60%,66.70%,68.10%,65.90%,52.20%,65.40%,75.70%,86.90%,84.90%,78.50%,74.70%,77.40%
1550011,West Hartford School District,1550411,Bugbee School,4,ELA,83,62,82,61,56,61,67.50%,61.30%,48.80%,60.70%,71.40%,62.30%,80.60%,80.20%,66.90%,76.80%,87.20%,79.60%
1550011,West Hartford School District,1550411,Bugbee School,4,Math,83,62,82,60,56,61,67.50%,75.80%,43.90%,53.30%,71.40%,67.20%,87.30%,93.40%,65.00%,77.80%,89.90%,85.60%
1550011,West Hartford School District,1550411,Bugbee School,5,ELA,74,81,65,80,53,61,44.60%,58.00%,46.20%,43.80%,54.70%,47.50%,60.90%,72.00%,62.70%,63.10%,74.70%,64.50%
1550011,West Hartford School District,1550411,Bugbee School,5,Math,74,79,65,81,53,61,51.40%,57.00%,44.60%,39.50%,45.30%,55.70%,72.10%,71.70%,58.40%,62.30%,65.80%,70.60%
1550011,West Hartford School District,1550511,Charter Oak International Academy,4,ELA,*,60,64,56,67,76,27.00%,23.30%,21.90%,28.60%,32.80%,32.90%,64.50%,41.90%,45.70%,62.60%,53.20%,56.90%
1550011,West Hartford School District,1550511,Charter Oak International Academy,4,Math,*,60,64,56,68,75,31.60%,21.70%,28.10%,35.70%,41.20%,54.70%,71.00%,55.80%,62.60%,65.50%,73.90%,81.00%
1550011,West Hartford School District,1550511,Charter Oak International Academy,5,ELA,51,41,64,66,74,70,21.60%,29.30%,43.80%,45.50%,36.50%,25.70%,53.10%,55.40%,72.40%,70.60%,63.80%,45.70%
1550011,West Hartford School District,1550511,Charter Oak International Academy,5,Math,51,41,64,66,72,69,45.10%,39.00%,43.80%,39.40%,26.40%,33.30%,69.20%,60.60%,68.40%,64.60%,42.20%,53.20%
1550011,West Hartford School District,1550611,Duffy School,4,ELA,83,65,97,67,72,85,61.40%,47.70%,47.40%,44.80%,47.20%,40.00%,89.70%,70.40%,68.80%,68.20%,64.80%,69.00%
1550011,West Hartford School District,1550611,Duffy School,4,Math,87,65,97,67,72,85,58.60%,64.60%,71.10%,70.10%,52.80%,56.50%,90.40%,91.60%,93.50%,90.10%,83.30%,83.00%
1550011,West Hartford School District,1550611,Duffy School,5,ELA,82,86,65,95,79,70,46.30%,37.20%,40.00%,54.70%,46.80%,22.90%,63.50%,55.70%,67.20%,75.40%,71.70%,46.80%
1550011,West Hartford School District,1550611,Duffy School,5,Math,81,86,65,95,78,70,65.40%,40.70%,52.30%,50.50%,46.20%,37.10%,86.40%,59.60%,71.60%,77.90%,70.40%,56.80%
1550011,West Hartford School District,1555111,King Philip Middle School,6,ELA,295,290,256,262,230,236,36.90%,38.60%,37.90%,34.40%,47.00%,43.20%,51.30%,53.80%,51.50%,49.60%,61.20%,57.40%
1550011,West Hartford School District,1555111,King Philip Middle School,6,Math,295,290,259,261,230,234,38.30%,50.30%,48.30%,34.90%,35.70%,45.70%,57.60%,67.50%,66.10%,50.60%,51.00%,61.80%
1550011,West Hartford School District,1555111,King Philip Middle School,7,ELA,317,305,303,274,262,239,46.10%,51.80%,35.30%,56.20%,47.70%,36.80%,63.60%,68.90%,54.70%,71.50%,68.40%,52.10%
1550011,West Hartford School District,1555111,King Philip Middle School,7,Math,313,302,302,274,258,239,40.90%,46.00%,44.40%,50.00%,50.00%,49.00%,60.20%,66.00%,60.10%,66.10%,67.20%,64.90%
1550011,West Hartford School District,1555111,King Philip Middle School,8,ELA,262,325,302,294,273,278,41.60%,41.20%,46.40%,49.30%,48.00%,34.20%,60.20%,56.80%,62.60%,67.70%,64.20%,50.80%
1550011,West Hartford School District,1555111,King Philip Middle School,8,Math,263,325,297,293,260,275,43.00%,55.70%,54.90%,58.40%,54.20%,64.70%,57.90%,71.50%,74.10%,74.10%,70.00%,79.70%
1550011,West Hartford School District,1550911,Morley School,4,ELA,44,43,60,53,61,37,68.20%,65.10%,61.70%,56.60%,59.00%,67.60%,84.10%,79.90%,86.20%,79.20%,86.50%,93.00%
1550011,West Hartford School District,1550911,Morley School,4,Math,44,43,60,53,61,37,77.30%,67.40%,78.30%,69.80%,82.00%,86.50%,95.20%,91.50%,95.80%,91.90%,100.00%,100.00%
1550011,West Hartford School District,1550911,Morley School,5,ELA,58,47,47,63,42,65,46.60%,42.60%,42.60%,52.40%,31.00%,38.50%,64.10%,63.90%,56.00%,68.70%,52.70%,61.20%
1550011,West Hartford School District,1550911,Morley School,5,Math,58,47,47,63,42,65,56.90%,46.80%,51.10%,58.70%,26.20%,36.90%,82.90%,67.30%,72.10%,83.90%,43.50%,62.10%
1550011,West Hartford School District,1559411,Norfeldt Learning Center,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1550011,West Hartford School District,1559411,Norfeldt Learning Center,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1550011,West Hartford School District,1559411,Norfeldt Learning Center,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1550011,West Hartford School District,1551011,Norfeldt School,4,ELA,53,60,42,51,56,52,43.40%,56.70%,71.40%,66.70%,41.10%,63.50%,71.40%,78.00%,91.20%,89.10%,62.20%,84.10%
1550011,West Hartford School District,1551011,Norfeldt School,4,Math,53,60,42,51,55,52,47.20%,48.30%,66.70%,70.60%,54.50%,57.70%,72.60%,71.40%,87.30%,92.00%,76.30%,82.60%
1550011,West Hartford School District,1551011,Norfeldt School,5,ELA,64,59,59,47,46,55,42.20%,45.80%,54.20%,51.10%,67.40%,56.40%,61.60%,63.20%,70.30%,69.10%,86.80%,69.90%
1550011,West Hartford School District,1551011,Norfeldt School,5,Math,64,59,59,47,46,55,59.40%,35.60%,72.90%,66.00%,65.20%,45.50%,79.70%,53.80%,96.00%,81.30%,79.50%,60.90%
1550011,West Hartford School District,1555211,Sedgwick Middle School,6,ELA,293,250,290,268,268,287,44.40%,43.60%,41.00%,42.50%,39.20%,35.50%,61.90%,60.40%,58.00%,57.70%,57.50%,52.60%
1550011,West Hartford School District,1555211,Sedgwick Middle School,6,Math,292,249,289,267,260,285,36.00%,42.20%,37.70%,29.60%,51.90%,50.90%,53.60%,61.00%,56.10%,46.50%,68.50%,68.80%
1550011,West Hartford School District,1555211,Sedgwick Middle School,7,ELA,277,298,258,299,241,276,37.50%,41.90%,35.70%,49.80%,41.50%,42.00%,49.60%,61.50%,53.70%,71.20%,62.20%,62.00%
1550011,West Hartford School District,1555211,Sedgwick Middle School,7,Math,278,296,256,295,224,268,37.40%,41.90%,27.70%,42.00%,57.60%,44.40%,53.40%,59.30%,45.20%,58.30%,74.20%,61.10%
1550011,West Hartford School District,1555211,Sedgwick Middle School,8,ELA,241,279,305,263,287,262,36.90%,38.00%,49.50%,50.60%,51.20%,38.20%,49.80%,51.10%,67.30%,68.20%,65.80%,55.80%
1550011,West Hartford School District,1555211,Sedgwick Middle School,8,Math,239,278,304,261,270,255,32.60%,39.60%,46.40%,47.50%,38.90%,40.00%,48.70%,58.70%,61.30%,64.20%,55.30%,55.60%
1550011,West Hartford School District,1551711,Smith School,4,ELA,49,55,44,53,45,52,59.20%,50.90%,50.00%,49.10%,42.20%,50.00%,82.40%,72.80%,73.70%,71.70%,66.90%,67.00%
1550011,West Hartford School District,1551711,Smith School,4,Math,51,55,46,53,44,50,56.90%,41.80%,34.80%,47.20%,47.70%,62.00%,78.70%,71.60%,66.10%,77.50%,76.30%,85.50%
1550011,West Hartford School District,1551711,Smith School,5,ELA,56,57,54,48,52,49,44.60%,42.10%,50.00%,45.80%,57.70%,32.70%,66.70%,68.30%,76.10%,72.70%,69.50%,53.70%
1550011,West Hartford School District,1551711,Smith School,5,Math,56,57,54,49,53,51,46.40%,63.20%,59.30%,75.50%,47.20%,52.90%,71.70%,82.70%,78.60%,92.30%,67.20%,76.60%
1550011,West Hartford School District,1551211,Webster Hill School,4,ELA,67,76,57,67,37,50,49.30%,43.40%,31.60%,23.90%,62.20%,86.00%,74.80%,62.50%,62.50%,41.40%,85.80%,100.00%
1550011,West Hartford School District,1551211,Webster Hill School,4,Math,66,76,57,67,37,51,45.50%,47.40%,26.30%,22.40%,70.30%,90.20%,71.80%,73.70%,54.10%,42.50%,86.70%,100.00%
1550011,West Hartford School District,1551211,Webster Hill School,5,ELA,66,68,75,57,57,41,43.90%,27.90%,34.70%,24.60%,33.30%,31.70%,66.50%,49.80%,57.20%,40.30%,51.40%,46.40%
1550011,West Hartford School District,1551211,Webster Hill School,5,Math,66,68,75,57,57,41,37.90%,23.50%,42.70%,42.10%,35.10%,36.60%,63.90%,41.10%,63.60%,64.20%,46.70%,47.80%
1550011,West Hartford School District,1559511,Whiting Lane Learning Center,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1550011,West Hartford School District,1559511,Whiting Lane Learning Center,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1550011,West Hartford School District,1559511,Whiting Lane Learning Center,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1550011,West Hartford School District,1559511,Whiting Lane Learning Center,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1550011,West Hartford School District,1551311,Whiting Lane School,4,ELA,58,56,52,31,46,31,56.90%,44.60%,59.60%,61.30%,58.70%,58.10%,83.70%,64.70%,78.00%,79.30%,71.40%,79.70%
1550011,West Hartford School District,1551311,Whiting Lane School,4,Math,58,56,52,31,45,31,87.90%,57.10%,59.60%,54.80%,53.30%,48.40%,100.00%,80.50%,80.90%,77.20%,70.00%,60.30%
1550011,West Hartford School District,1551311,Whiting Lane School,5,ELA,73,55,55,55,44,53,57.50%,52.70%,72.70%,80.00%,47.70%,50.90%,76.80%,75.20%,91.60%,97.00%,68.20%,74.20%
1550011,West Hartford School District,1551311,Whiting Lane School,5,Math,72,55,55,55,44,53,69.40%,49.10%,76.40%,80.00%,52.30%,56.60%,87.00%,66.90%,89.70%,97.00%,77.00%,73.40%
1550011,West Hartford School District,1559611,Wolcott Learning Center,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1550011,West Hartford School District,1559611,Wolcott Learning Center,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1550011,West Hartford School District,1559611,Wolcott Learning Center,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1550011,West Hartford School District,1559611,Wolcott Learning Center,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1550011,West Hartford School District,1551511,Wolcott School,4,ELA,88,77,83,57,54,55,34.10%,31.20%,53.00%,33.30%,38.90%,34.50%,52.60%,53.90%,72.60%,62.40%,63.30%,55.00%
1550011,West Hartford School District,1551511,Wolcott School,4,Math,87,77,83,56,52,55,32.20%,55.80%,36.10%,28.60%,42.30%,34.50%,61.10%,83.90%,68.40%,55.60%,63.00%,64.80%
1550011,West Hartford School District,1551511,Wolcott School,5,ELA,70,95,80,85,67,52,31.40%,41.10%,47.50%,38.80%,49.30%,44.20%,58.10%,62.60%,70.60%,64.60%,72.70%,66.60%
1550011,West Hartford School District,1551511,Wolcott School,5,Math,71,95,80,84,67,52,43.70%,58.90%,50.00%,58.30%,52.20%,42.30%,66.30%,78.90%,74.00%,78.80%,72.70%,65.40%
1560011,West Haven School District,1561111,ASD Lab,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1560011,West Haven School District,1561111,ASD Lab,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1560011,West Haven School District,1560811,Alma E. Pagels School,4,ELA,50,58,*,50,62,61,44.00%,43.10%,47.10%,68.00%,46.80%,49.20%,72.50%,68.40%,81.20%,89.60%,67.60%,78.90%
1560011,West Haven School District,1560811,Alma E. Pagels School,4,Math,51,58,*,49,61,61,68.60%,41.40%,51.00%,53.10%,78.70%,73.80%,91.60%,69.90%,88.60%,84.80%,100.00%,96.50%
1560011,West Haven School District,1565311,Carrigan 5/6 Intermediate School,5,ELA,453,403,408,414,340,406,38.40%,27.50%,33.10%,34.30%,29.10%,31.00%,65.30%,53.20%,55.60%,60.80%,58.70%,53.80%
1560011,West Haven School District,1565311,Carrigan 5/6 Intermediate School,5,Math,453,403,406,414,338,407,35.80%,21.10%,19.50%,26.10%,22.50%,25.60%,58.50%,40.00%,40.40%,46.10%,42.20%,44.30%
1560011,West Haven School District,1565311,Carrigan 5/6 Intermediate School,6,ELA,365,446,411,411,352,399,46.60%,37.40%,45.70%,50.60%,43.20%,48.60%,67.00%,59.50%,64.60%,71.40%,65.50%,70.80%
1560011,West Haven School District,1565311,Carrigan 5/6 Intermediate School,6,Math,368,443,411,411,349,399,55.70%,48.30%,58.20%,62.80%,53.60%,65.90%,79.30%,73.20%,79.00%,84.20%,72.40%,82.10%
1560011,West Haven School District,1560611,Edith E. Mackrille School,4,ELA,*,*,57,50,*,*,55.10%,30.20%,42.10%,40.00%,37.00%,69.40%,81.40%,54.80%,62.80%,52.60%,66.50%,86.90%
1560011,West Haven School District,1560611,Edith E. Mackrille School,4,Math,*,43,57,50,*,*,51.00%,14.00%,22.80%,46.00%,74.10%,75.50%,79.90%,34.50%,55.30%,74.00%,91.90%,93.00%
1560011,West Haven School District,1560311,Forest School,4,ELA,69,77,79,62,79,70,33.30%,40.30%,32.90%,35.50%,50.60%,41.40%,60.70%,66.90%,63.50%,65.80%,77.10%,69.00%
1560011,West Haven School District,1560311,Forest School,4,Math,70,77,79,62,77,70,30.00%,51.90%,25.30%,59.70%,62.30%,62.90%,68.10%,84.60%,55.10%,86.40%,85.20%,88.10%
1560011,West Haven School District,1565111,Harry M. Bailey Middle School,7,ELA,362,365,442,418,339,406,38.70%,33.20%,32.80%,33.50%,30.70%,31.80%,56.60%,53.50%,51.70%,52.70%,51.20%,51.00%
1560011,West Haven School District,1565111,Harry M. Bailey Middle School,7,Math,367,365,440,409,325,397,44.40%,54.00%,55.00%,50.90%,37.20%,34.00%,64.00%,74.30%,74.50%,67.20%,54.10%,50.80%
1560011,West Haven School District,1565111,Harry M. Bailey Middle School,8,ELA,395,360,383,455,368,370,27.80%,36.10%,27.40%,31.90%,34.80%,34.60%,48.00%,55.70%,47.50%,48.20%,56.90%,54.20%
1560011,West Haven School District,1565111,Harry M. Bailey Middle School,8,Math,395,357,381,453,352,358,51.40%,44.00%,32.00%,25.80%,33.50%,33.20%,66.70%,63.10%,46.10%,39.90%,50.00%,49.10%
1560011,West Haven School District,1560111,Life Skills,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1560011,West Haven School District,1560111,Life Skills,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1560011,West Haven School District,1560111,Life Skills,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1560011,West Haven School District,1560111,Life Skills,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1560011,West Haven School District,1560211,PACE,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1560011,West Haven School District,1560211,PACE,8,Math,*,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1560011,West Haven School District,1561411,Savin Rock Community School,4,ELA,87,71,83,70,78,88,36.80%,33.80%,38.60%,41.40%,50.00%,25.00%,66.30%,57.60%,63.50%,72.20%,77.80%,53.90%
1560011,West Haven School District,1561411,Savin Rock Community School,4,Math,89,71,83,70,78,88,47.20%,49.30%,32.50%,55.70%,64.10%,51.10%,82.00%,77.50%,63.50%,87.40%,91.30%,78.80%
1560011,West Haven School District,1560411,Seth G. Haley School,4,ELA,81,76,79,62,61,67,45.70%,32.90%,24.10%,53.20%,29.50%,43.30%,75.00%,49.10%,50.00%,66.30%,56.50%,74.10%
1560011,West Haven School District,1560411,Seth G. Haley School,4,Math,81,76,79,62,60,67,45.70%,26.30%,41.80%,51.60%,76.70%,74.60%,75.70%,61.30%,73.70%,80.50%,92.20%,100.00%
1560011,West Haven School District,1561211,Washington School,4,ELA,80,90,83,67,66,77,38.80%,30.00%,28.90%,37.30%,37.90%,26.00%,59.80%,59.30%,56.90%,66.50%,66.90%,56.60%
1560011,West Haven School District,1561211,Washington School,4,Math,79,90,83,67,66,77,63.30%,20.00%,26.50%,23.90%,66.70%,42.90%,90.20%,50.10%,56.70%,57.30%,91.60%,79.70%
1540011,Westbrook School District,1540211,Daisy Ingraham School,4,ELA,46,47,50,39,28,42,63.00%,61.70%,42.00%,48.70%,32.10%,33.30%,88.00%,78.50%,66.20%,70.50%,67.10%,59.50%
1540011,Westbrook School District,1540211,Daisy Ingraham School,4,Math,46,47,50,39,28,42,65.20%,51.10%,42.00%,61.50%,50.00%,47.60%,89.40%,78.70%,71.30%,92.20%,75.80%,78.30%
1540011,Westbrook School District,1545111,Westbrook Middle School,5,ELA,58,51,51,46,50,29,41.40%,54.90%,37.30%,56.50%,62.00%,37.90%,65.70%,75.40%,61.70%,76.50%,84.10%,59.30%
1540011,Westbrook School District,1545111,Westbrook Middle School,5,Math,58,51,51,46,50,29,34.50%,64.70%,29.40%,37.00%,54.00%,31.00%,64.70%,92.00%,51.70%,69.20%,77.80%,57.90%
1540011,Westbrook School District,1545111,Westbrook Middle School,6,ELA,59,58,50,45,33,49,44.10%,39.70%,46.00%,46.70%,21.20%,26.50%,60.50%,64.70%,67.40%,60.00%,43.70%,44.10%
1540011,Westbrook School District,1545111,Westbrook Middle School,6,Math,60,58,50,45,33,49,56.70%,62.10%,42.00%,42.20%,66.70%,83.70%,76.50%,79.50%,61.40%,60.20%,82.60%,94.20%
1540011,Westbrook School District,1545111,Westbrook Middle School,7,ELA,48,64,61,48,39,35,47.90%,51.60%,49.20%,41.70%,56.40%,51.40%,70.90%,69.30%,69.20%,63.30%,69.00%,72.40%
1540011,Westbrook School District,1545111,Westbrook Middle School,7,Math,49,64,61,48,39,35,69.40%,82.80%,50.80%,47.90%,48.70%,57.10%,87.10%,97.90%,70.90%,70.10%,72.60%,84.00%
1540011,Westbrook School District,1545111,Westbrook Middle School,8,ELA,47,47,65,57,43,40,59.60%,57.40%,67.70%,66.70%,58.10%,67.50%,75.30%,70.30%,83.90%,83.10%,71.80%,82.60%
1540011,Westbrook School District,1545111,Westbrook Middle School,8,Math,47,47,65,57,43,40,85.10%,83.00%,60.00%,86.00%,69.80%,82.50%,99.80%,91.90%,67.60%,97.40%,92.10%,95.80%
1570011,Weston School District,1570211,Weston Intermediate School,4,ELA,166,155,161,151,132,134,51.80%,45.20%,50.30%,52.30%,51.50%,64.20%,76.20%,66.10%,75.70%,79.60%,72.70%,82.30%
1570011,Weston School District,1570211,Weston Intermediate School,4,Math,165,155,161,151,132,134,41.80%,49.70%,61.50%,55.60%,63.60%,72.40%,67.20%,72.70%,85.40%,78.60%,83.60%,92.60%
1570011,Weston School District,1570211,Weston Intermediate School,5,ELA,169,166,169,170,162,145,50.90%,39.80%,49.10%,51.80%,59.90%,56.60%,73.00%,62.20%,70.50%,72.50%,81.10%,71.90%
1570011,Weston School District,1570211,Weston Intermediate School,5,Math,169,166,168,168,163,145,53.30%,51.80%,57.70%,73.80%,71.80%,68.30%,75.00%,70.80%,80.50%,88.60%,91.00%,86.90%
1570011,Weston School District,1575111,Weston Middle School,6,ELA,178,171,179,169,165,170,37.10%,40.40%,38.00%,34.30%,31.50%,36.50%,55.50%,53.50%,55.50%,52.70%,44.50%,47.80%
1570011,Weston School District,1575111,Weston Middle School,6,Math,177,171,178,169,165,170,36.20%,45.00%,32.00%,27.80%,50.30%,31.20%,53.60%,64.00%,50.90%,41.30%,68.30%,40.60%
1570011,Weston School District,1575111,Weston Middle School,7,ELA,196,178,179,186,159,168,57.10%,40.40%,51.40%,44.60%,49.70%,54.80%,74.90%,58.60%,70.10%,63.10%,67.90%,74.00%
1570011,Weston School District,1575111,Weston Middle School,7,Math,196,177,179,185,158,168,62.80%,55.40%,58.70%,72.40%,64.60%,59.50%,81.90%,72.00%,78.90%,90.50%,78.40%,73.80%
1570011,Weston School District,1575111,Weston Middle School,8,ELA,176,197,183,183,174,161,48.90%,32.00%,55.20%,44.30%,50.60%,52.80%,65.50%,44.30%,70.40%,57.90%,66.80%,68.70%
1570011,Weston School District,1575111,Weston Middle School,8,Math,176,196,183,181,174,161,35.80%,60.20%,75.40%,60.20%,47.70%,64.00%,51.20%,74.10%,92.00%,76.40%,62.60%,78.40%
1580011,Westport School District,1585111,Bedford Middle School,6,ELA,242,270,254,257,232,209,40.50%,38.90%,38.60%,45.90%,31.00%,26.80%,53.40%,50.90%,52.00%,58.40%,42.00%,39.80%
1580011,Westport School District,1585111,Bedford Middle School,6,Math,241,269,254,257,232,208,34.90%,51.70%,55.50%,59.90%,50.40%,46.20%,49.70%,67.30%,72.60%,73.50%,63.20%,61.30%
1580011,Westport School District,1585111,Bedford Middle School,7,ELA,256,253,271,259,219,252,46.50%,39.50%,55.00%,48.30%,45.20%,44.80%,61.00%,55.40%,70.80%,63.00%,63.50%,62.70%
1580011,Westport School District,1585111,Bedford Middle School,7,Math,256,251,271,259,219,252,64.80%,71.70%,74.20%,69.90%,68.50%,66.70%,81.20%,85.60%,89.40%,85.10%,83.40%,80.90%
1580011,Westport School District,1585111,Bedford Middle School,8,ELA,259,247,260,271,237,220,37.10%,37.20%,53.50%,38.40%,40.50%,48.20%,50.90%,50.40%,68.90%,53.80%,54.70%,63.60%
1580011,Westport School District,1585111,Bedford Middle School,8,Math,258,247,259,273,237,218,35.30%,39.70%,57.10%,70.70%,43.50%,52.30%,53.00%,50.70%,71.40%,82.20%,54.70%,64.70%
1580011,Westport School District,1580311,Coleytown Elementary School,4,ELA,58,66,61,53,73,71,43.10%,54.50%,60.70%,64.20%,50.70%,59.20%,59.80%,77.10%,78.60%,84.30%,69.50%,74.10%
1580011,Westport School District,1580311,Coleytown Elementary School,4,Math,59,66,61,53,73,71,52.50%,45.50%,67.20%,56.60%,65.80%,74.60%,82.10%,76.10%,92.90%,81.30%,87.80%,88.60%
1580011,Westport School District,1580311,Coleytown Elementary School,5,ELA,85,*,65,66,58,76,49.40%,41.50%,72.30%,71.20%,63.80%,46.10%,70.00%,73.30%,90.50%,93.50%,87.30%,66.10%
1580011,Westport School District,1580311,Coleytown Elementary School,5,Math,85,*,65,66,58,76,65.90%,63.10%,80.00%,71.20%,62.10%,73.70%,84.90%,82.50%,100.00%,84.80%,81.80%,91.70%
1580011,Westport School District,1585311,Coleytown Middle School,6,ELA,160,153,143,131,140,148,46.30%,43.10%,42.70%,38.90%,32.90%,38.50%,61.90%,56.90%,56.80%,53.90%,46.50%,51.10%
1580011,Westport School District,1585311,Coleytown Middle School,6,Math,161,150,143,131,140,147,38.50%,40.00%,58.70%,49.60%,57.10%,55.10%,54.80%,58.40%,73.00%,66.50%,74.30%,70.00%
1580011,Westport School District,1585311,Coleytown Middle School,7,ELA,171,159,147,143,133,150,44.40%,41.50%,49.00%,45.50%,48.90%,46.70%,62.20%,58.10%,62.30%,61.80%,66.70%,64.60%
1580011,Westport School District,1585311,Coleytown Middle School,7,Math,169,159,145,143,131,150,52.70%,78.60%,64.80%,72.00%,74.00%,66.70%,72.60%,90.60%,80.20%,85.40%,89.40%,79.00%
1580011,Westport School District,1585311,Coleytown Middle School,8,ELA,164,165,154,120,125,135,43.90%,32.70%,61.70%,46.70%,50.40%,40.70%,56.70%,48.80%,77.10%,60.00%,65.00%,54.60%
1580011,Westport School District,1585311,Coleytown Middle School,8,Math,165,164,154,120,125,134,46.10%,35.40%,81.20%,65.80%,59.20%,62.70%,57.70%,46.20%,91.20%,79.40%,73.60%,77.50%
1580011,Westport School District,1580211,GFS Intensive Resource,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
