"Smarter Balanced Growth Report, Trend",,,,,,,,,,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades, Gender",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Number ofMatched Students,,,,,,Growth Rate,,,,,,Average Percentageof Target Achieved,,,,,
,,,,,,,School Year,,,,,,School Year,,,,,,School Year,,,,,
District Code,District,School Code,School,Grade,Subject,Gender,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23
2940013,Great Oaks Charter School District,2940113,Great Oaks Charter School,7,Math,Male,46,53,44,29,46,49,37.00%,24.50%,22.70%,10.30%,43.50%,51.00%,60.20%,40.20%,35.90%,20.70%,59.00%,69.80%
2940013,Great Oaks Charter School District,2940113,Great Oaks Charter School,8,ELA,Female,*,54,30,41,46,46,*,13.00%,16.70%,48.80%,45.70%,60.90%,*,25.30%,40.30%,63.60%,63.20%,85.30%
2940013,Great Oaks Charter School District,2940113,Great Oaks Charter School,8,ELA,Male,*,44,43,41,44,41,*,13.60%,25.60%,43.90%,25.00%,43.90%,*,34.00%,55.20%,68.00%,44.80%,70.70%
2940013,Great Oaks Charter School District,2940113,Great Oaks Charter School,8,Math,Female,*,54,30,41,43,46,*,25.90%,36.70%,19.50%,34.90%,41.30%,*,41.10%,46.70%,41.00%,50.70%,59.00%
2940013,Great Oaks Charter School District,2940113,Great Oaks Charter School,8,Math,Male,*,44,42,41,44,41,*,25.00%,35.70%,22.00%,22.70%,31.70%,*,41.30%,55.70%,39.60%,42.50%,48.50%
0570011,Greenwich School District,0575111,Central Middle School,6,ELA,Female,82,87,88,87,77,73,42.70%,39.10%,35.20%,40.20%,49.40%,60.30%,59.20%,53.90%,53.10%,57.70%,62.50%,71.00%
0570011,Greenwich School District,0575111,Central Middle School,6,ELA,Male,86,89,88,86,78,66,47.70%,32.60%,40.90%,39.50%,50.00%,50.00%,68.60%,49.40%,54.30%,54.60%,66.50%,66.60%
0570011,Greenwich School District,0575111,Central Middle School,6,Math,Female,83,87,88,87,77,73,21.70%,44.80%,46.60%,28.70%,63.60%,57.50%,34.90%,64.50%,63.20%,47.00%,77.20%,72.90%
0570011,Greenwich School District,0575111,Central Middle School,6,Math,Male,87,89,87,86,78,66,34.50%,50.60%,55.20%,45.30%,43.60%,68.20%,50.00%,69.40%,72.50%,56.50%,61.90%,81.70%
0570011,Greenwich School District,0575111,Central Middle School,7,ELA,Female,81,81,93,94,77,79,42.00%,43.20%,48.40%,47.90%,59.70%,41.80%,58.10%,59.70%,67.70%,69.80%,75.10%,54.80%
0570011,Greenwich School District,0575111,Central Middle School,7,ELA,Male,88,85,88,92,81,82,37.50%,37.60%,55.70%,43.50%,40.70%,31.70%,56.40%,55.40%,75.00%,61.30%,59.80%,46.50%
0570011,Greenwich School District,0575111,Central Middle School,7,Math,Female,81,81,93,94,76,78,38.30%,69.10%,63.40%,55.30%,51.30%,43.60%,55.70%,93.60%,77.30%,75.10%,64.00%,56.50%
0570011,Greenwich School District,0575111,Central Middle School,7,Math,Male,89,85,88,92,81,82,51.70%,75.30%,64.80%,67.40%,55.60%,48.80%,68.50%,89.50%,78.90%,79.10%,69.70%,68.40%
0570011,Greenwich School District,0575111,Central Middle School,8,ELA,Female,80,84,84,91,85,81,41.30%,46.40%,51.20%,44.00%,48.20%,39.50%,55.30%,63.30%,66.90%,57.90%,64.30%,50.10%
0570011,Greenwich School District,0575111,Central Middle School,8,ELA,Male,96,84,89,95,92,88,33.30%,33.30%,42.70%,30.50%,42.40%,43.20%,49.70%,48.70%,60.80%,48.10%,58.70%,64.00%
0570011,Greenwich School District,0575111,Central Middle School,8,Math,Female,80,84,84,91,85,80,41.30%,59.50%,42.90%,48.40%,31.80%,43.80%,55.10%,78.70%,58.40%,59.50%,46.50%,61.70%
0570011,Greenwich School District,0575111,Central Middle School,8,Math,Male,96,84,89,95,91,88,45.80%,59.50%,40.40%,49.50%,39.60%,39.80%,59.00%,75.00%,51.00%,64.00%,52.80%,54.80%
0570011,Greenwich School District,0570211,Cos Cob School,4,ELA,Female,36,36,33,23,27,34,44.40%,55.60%,48.50%,34.80%,29.60%,47.10%,70.90%,79.40%,73.60%,65.40%,55.70%,72.80%
0570011,Greenwich School District,0570211,Cos Cob School,4,ELA,Male,31,47,46,34,32,30,48.40%,46.80%,47.80%,47.10%,46.90%,46.70%,68.00%,66.90%,66.20%,69.70%,70.70%,74.90%
0570011,Greenwich School District,0570211,Cos Cob School,4,Math,Female,36,36,33,23,27,34,33.30%,30.60%,69.70%,43.50%,33.30%,55.90%,64.80%,65.10%,91.00%,71.50%,62.80%,81.50%
0570011,Greenwich School District,0570211,Cos Cob School,4,Math,Male,32,47,46,34,32,30,56.30%,59.60%,63.00%,61.80%,50.00%,53.30%,81.90%,85.90%,87.70%,88.50%,73.30%,81.20%
0570011,Greenwich School District,0570211,Cos Cob School,5,ELA,Female,36,35,34,35,35,23,52.80%,42.90%,47.10%,54.30%,48.60%,65.20%,76.00%,56.40%,66.00%,73.40%,69.80%,78.10%
0570011,Greenwich School District,0570211,Cos Cob School,5,ELA,Male,31,34,44,45,32,29,45.20%,32.40%,47.70%,48.90%,40.60%,44.80%,66.60%,55.20%,70.20%,72.90%,57.80%,66.10%
0570011,Greenwich School District,0570211,Cos Cob School,5,Math,Female,38,35,34,35,35,23,73.70%,45.70%,50.00%,57.10%,42.90%,52.20%,96.60%,70.30%,78.90%,76.30%,60.70%,76.20%
0570011,Greenwich School District,0570211,Cos Cob School,5,Math,Male,32,34,44,45,32,29,56.30%,41.20%,56.80%,68.90%,37.50%,55.20%,73.90%,62.20%,84.00%,88.10%,58.30%,71.10%
0570011,Greenwich School District,0575211,Eastern Middle School,6,ELA,Female,128,148,128,130,115,122,53.90%,44.60%,56.30%,46.90%,45.20%,50.00%,68.00%,57.50%,66.70%,61.70%,58.80%,60.70%
0570011,Greenwich School District,0575211,Eastern Middle School,6,ELA,Male,130,123,132,144,134,138,46.90%,41.50%,48.50%,51.40%,40.30%,42.80%,66.00%,55.00%,62.70%,67.10%,52.60%,55.10%
0570011,Greenwich School District,0575211,Eastern Middle School,6,Math,Female,130,148,128,130,115,122,60.80%,69.60%,70.30%,63.80%,51.30%,66.40%,78.00%,88.20%,84.20%,74.50%,64.00%,80.60%
0570011,Greenwich School District,0575211,Eastern Middle School,6,Math,Male,131,123,132,144,133,137,65.60%,65.90%,62.10%,56.30%,59.40%,74.50%,82.10%,80.00%,76.40%,69.00%,72.10%,88.70%
0570011,Greenwich School District,0575211,Eastern Middle School,7,ELA,Female,126,133,147,123,102,118,62.70%,51.90%,52.40%,65.90%,46.10%,54.20%,74.60%,68.50%,67.50%,80.10%,58.60%,69.70%
0570011,Greenwich School District,0575211,Eastern Middle School,7,ELA,Male,133,135,126,128,145,133,55.60%,44.40%,42.10%,58.60%,40.00%,54.90%,73.40%,60.80%,58.60%,71.30%,56.90%,72.10%
0570011,Greenwich School District,0575211,Eastern Middle School,7,Math,Female,128,132,146,123,101,117,62.50%,61.40%,48.60%,67.50%,55.40%,63.20%,78.10%,77.50%,59.80%,80.30%,70.40%,80.00%
0570011,Greenwich School District,0575211,Eastern Middle School,7,Math,Male,135,135,123,128,144,133,70.40%,61.50%,54.50%,62.50%,61.10%,77.40%,82.80%,74.50%,66.00%,74.20%,76.00%,85.40%
0570011,Greenwich School District,0575211,Eastern Middle School,8,ELA,Female,114,122,132,145,136,100,61.40%,41.80%,66.70%,57.90%,58.10%,64.00%,74.00%,54.70%,80.70%,70.70%,70.50%,76.30%
0570011,Greenwich School District,0575211,Eastern Middle School,8,ELA,Male,135,135,129,119,151,139,58.50%,40.00%,54.30%,52.90%,53.60%,49.60%,75.30%,50.70%,69.20%,66.50%,64.30%,63.90%
0570011,Greenwich School District,0575211,Eastern Middle School,8,Math,Female,115,122,131,145,135,98,71.30%,58.20%,55.00%,53.80%,62.20%,76.50%,85.00%,70.90%,71.80%,71.10%,78.80%,91.40%
0570011,Greenwich School District,0575211,Eastern Middle School,8,Math,Male,135,135,128,119,151,139,77.00%,60.70%,60.20%,58.80%,63.60%,74.10%,86.60%,75.00%,72.50%,69.80%,74.20%,86.00%
0570011,Greenwich School District,0570411,Glenville School,4,ELA,Female,28,36,31,33,21,33,50.00%,47.20%,51.60%,60.60%,47.60%,54.50%,72.40%,71.60%,73.20%,80.60%,78.80%,76.20%
0570011,Greenwich School District,0570411,Glenville School,4,ELA,Male,38,42,36,26,34,29,50.00%,73.80%,52.80%,50.00%,55.90%,48.30%,73.90%,92.20%,81.10%,66.20%,77.40%,69.50%
0570011,Greenwich School District,0570411,Glenville School,4,Math,Female,30,36,31,33,21,33,43.30%,63.90%,48.40%,66.70%,61.90%,54.50%,65.00%,86.20%,79.00%,90.80%,89.70%,86.50%
0570011,Greenwich School District,0570411,Glenville School,4,Math,Male,40,42,36,26,34,29,55.00%,90.50%,58.30%,53.80%,73.50%,51.70%,79.40%,100.00%,85.60%,87.50%,93.60%,77.40%
0570011,Greenwich School District,0570411,Glenville School,5,ELA,Female,44,30,42,29,26,22,72.70%,46.70%,66.70%,75.90%,38.50%,54.50%,91.00%,71.10%,84.60%,90.50%,64.60%,67.20%
0570011,Greenwich School District,0570411,Glenville School,5,ELA,Male,29,40,41,36,37,36,41.40%,52.50%,75.60%,52.80%,48.60%,50.00%,72.40%,70.90%,90.50%,74.00%,64.60%,69.70%
0570011,Greenwich School District,0570411,Glenville School,5,Math,Female,44,30,42,29,26,22,52.30%,60.00%,45.20%,41.40%,50.00%,50.00%,73.70%,83.60%,60.30%,71.10%,64.60%,64.50%
0570011,Greenwich School District,0570411,Glenville School,5,Math,Male,30,40,41,36,37,35,56.70%,57.50%,46.30%,50.00%,56.80%,37.10%,73.00%,76.50%,61.60%,74.40%,77.70%,56.80%
0570011,Greenwich School District,0570511,Hamilton Avenue School,4,ELA,Female,29,16,30,19,24,21,27.60%,*,40.00%,*,33.30%,47.60%,53.90%,*,65.60%,*,51.40%,68.90%
0570011,Greenwich School District,0570511,Hamilton Avenue School,4,ELA,Male,30,21,27,22,31,13,23.30%,28.60%,40.70%,31.80%,38.70%,*,50.70%,52.70%,67.20%,60.00%,57.90%,*
0570011,Greenwich School District,0570511,Hamilton Avenue School,4,Math,Female,29,16,30,19,24,21,31.00%,*,16.70%,*,25.00%,19.00%,66.70%,*,45.30%,*,60.90%,43.70%
0570011,Greenwich School District,0570511,Hamilton Avenue School,4,Math,Male,31,21,27,22,31,13,25.80%,19.00%,40.70%,22.70%,41.90%,*,62.20%,52.60%,65.40%,55.20%,68.20%,*
0570011,Greenwich School District,0570511,Hamilton Avenue School,5,ELA,Female,25,33,16,30,26,23,56.00%,33.30%,*,53.30%,42.30%,47.80%,80.40%,60.40%,*,79.00%,61.40%,79.90%
0570011,Greenwich School District,0570511,Hamilton Avenue School,5,ELA,Male,20,29,20,23,26,31,45.00%,17.20%,35.00%,39.10%,38.50%,45.20%,65.50%,42.70%,66.80%,61.80%,63.30%,76.90%
0570011,Greenwich School District,0570511,Hamilton Avenue School,5,Math,Female,26,33,16,29,26,23,50.00%,42.40%,*,41.40%,57.70%,30.40%,79.90%,62.20%,*,63.60%,78.10%,63.40%
0570011,Greenwich School District,0570511,Hamilton Avenue School,5,Math,Male,22,29,20,23,25,31,45.50%,37.90%,30.00%,30.40%,56.00%,61.30%,76.10%,62.40%,45.80%,54.50%,72.50%,86.10%
0570011,Greenwich School District,0571311,International School At Dundee,4,ELA,Female,34,30,29,28,29,24,70.60%,60.00%,62.10%,60.70%,58.60%,58.30%,91.80%,80.80%,81.10%,84.50%,79.90%,82.00%
0570011,Greenwich School District,0571311,International School At Dundee,4,ELA,Male,30,28,36,26,35,28,83.30%,57.10%,44.40%,46.20%,60.00%,46.40%,98.70%,75.60%,65.40%,66.90%,84.00%,70.40%
0570011,Greenwich School District,0571311,International School At Dundee,4,Math,Female,34,30,29,28,29,24,61.80%,76.70%,27.60%,60.70%,65.50%,45.80%,85.00%,94.80%,57.20%,86.80%,81.70%,71.20%
0570011,Greenwich School District,0571311,International School At Dundee,4,Math,Male,30,28,36,26,35,28,73.30%,53.60%,55.60%,50.00%,65.70%,57.10%,94.20%,85.20%,74.30%,76.60%,85.90%,73.40%
0570011,Greenwich School District,0571311,International School At Dundee,5,ELA,Female,34,36,31,30,33,24,76.50%,63.90%,58.10%,56.70%,63.60%,75.00%,94.70%,77.70%,79.20%,65.50%,77.40%,84.00%
0570011,Greenwich School District,0571311,International School At Dundee,5,ELA,Male,25,27,28,37,29,37,52.00%,29.60%,32.10%,45.90%,82.80%,59.50%,60.40%,48.40%,54.90%,66.50%,99.20%,84.70%
0570011,Greenwich School District,0571311,International School At Dundee,5,Math,Female,34,36,31,30,33,24,52.90%,72.20%,61.30%,53.30%,63.60%,58.30%,71.30%,86.40%,83.90%,73.50%,76.20%,71.50%
0570011,Greenwich School District,0571311,International School At Dundee,5,Math,Male,25,27,28,37,28,37,76.00%,55.60%,78.60%,56.80%,82.10%,70.30%,84.00%,71.00%,93.60%,73.20%,95.50%,81.50%
0570011,Greenwich School District,0570311,Julian Curtiss School,4,ELA,Female,26,24,25,28,21,21,65.40%,33.30%,44.00%,75.00%,42.90%,57.10%,87.10%,60.40%,70.00%,92.30%,67.80%,71.30%
0570011,Greenwich School District,0570311,Julian Curtiss School,4,ELA,Male,33,17,27,26,20,17,48.50%,*,51.90%,50.00%,60.00%,*,77.20%,*,76.60%,65.50%,81.40%,*
0570011,Greenwich School District,0570311,Julian Curtiss School,4,Math,Female,26,24,25,28,21,21,69.20%,33.30%,36.00%,57.10%,28.60%,47.60%,89.50%,62.70%,66.80%,80.60%,68.10%,69.20%
0570011,Greenwich School District,0570311,Julian Curtiss School,4,Math,Male,33,17,27,26,20,17,36.40%,*,29.60%,65.40%,70.00%,*,75.40%,*,61.00%,80.30%,90.60%,*
0570011,Greenwich School District,0570311,Julian Curtiss School,5,ELA,Female,29,26,24,26,20,22,51.70%,46.20%,54.20%,61.50%,45.00%,22.70%,76.20%,75.10%,76.90%,90.30%,65.70%,50.30%
0570011,Greenwich School District,0570311,Julian Curtiss School,5,ELA,Male,25,32,19,30,17,20,48.00%,37.50%,*,53.30%,*,35.00%,74.70%,64.70%,*,68.90%,*,50.10%
0570011,Greenwich School District,0570311,Julian Curtiss School,5,Math,Female,29,26,24,26,20,22,44.80%,61.50%,29.20%,50.00%,40.00%,31.80%,60.80%,83.70%,54.20%,72.00%,52.20%,41.60%
0570011,Greenwich School District,0570311,Julian Curtiss School,5,Math,Male,25,31,19,30,17,20,44.00%,48.40%,*,50.00%,*,45.00%,68.20%,77.50%,*,66.70%,*,60.60%
0570011,Greenwich School District,0570611,New Lebanon School,4,ELA,Female,21,19,22,20,14,20,33.30%,*,18.20%,30.00%,*,40.00%,55.80%,*,40.90%,58.20%,*,69.40%
0570011,Greenwich School District,0570611,New Lebanon School,4,ELA,Male,13,25,27,16,15,17,*,12.00%,29.60%,*,*,*,*,39.10%,52.10%,*,*,*
0570011,Greenwich School District,0570611,New Lebanon School,4,Math,Female,21,19,22,20,14,20,42.90%,*,9.10%,40.00%,*,45.00%,67.10%,*,26.20%,66.50%,*,77.00%
0570011,Greenwich School District,0570611,New Lebanon School,4,Math,Male,13,25,27,16,15,17,*,8.00%,14.80%,*,*,*,*,23.40%,34.50%,*,*,*
0570011,Greenwich School District,0570611,New Lebanon School,5,ELA,Female,16,22,21,22,16,13,*,54.50%,76.20%,50.00%,*,*,*,76.90%,96.10%,79.90%,*,*
0570011,Greenwich School District,0570611,New Lebanon School,5,ELA,Male,22,14,27,30,21,16,72.70%,*,63.00%,36.70%,28.60%,*,88.30%,*,87.70%,62.00%,61.90%,*
0570011,Greenwich School District,0570611,New Lebanon School,5,Math,Female,16,22,21,22,16,13,*,63.60%,61.90%,45.50%,*,*,*,82.50%,85.90%,67.40%,*,*
0570011,Greenwich School District,0570611,New Lebanon School,5,Math,Male,22,14,27,30,21,16,50.00%,*,81.50%,46.70%,57.10%,*,70.70%,*,97.30%,72.00%,80.20%,*
0570011,Greenwich School District,0570711,North Mianus School,4,ELA,Female,31,41,29,40,31,44,77.40%,51.20%,65.50%,60.00%,61.30%,72.70%,91.00%,71.20%,80.50%,75.70%,74.60%,84.90%
0570011,Greenwich School District,0570711,North Mianus School,4,ELA,Male,38,47,39,44,46,39,60.50%,66.00%,64.10%,59.10%,69.60%,64.10%,76.70%,82.30%,83.70%,86.80%,82.30%,85.90%
0570011,Greenwich School District,0570711,North Mianus School,4,Math,Female,31,41,29,40,31,44,67.70%,41.50%,62.10%,72.50%,64.50%,72.70%,86.60%,74.40%,90.80%,89.30%,79.20%,91.30%
0570011,Greenwich School District,0570711,North Mianus School,4,Math,Male,38,47,39,43,46,39,47.40%,66.00%,79.50%,58.10%,65.20%,71.80%,80.40%,85.70%,100.00%,80.00%,88.60%,94.70%
0570011,Greenwich School District,0570711,North Mianus School,5,ELA,Female,40,33,41,31,38,31,67.50%,75.80%,73.20%,71.00%,63.20%,80.60%,80.60%,94.20%,92.00%,90.20%,79.70%,96.50%
0570011,Greenwich School District,0570711,North Mianus School,5,ELA,Male,33,37,47,38,42,45,48.50%,59.50%,68.10%,57.90%,54.80%,66.70%,74.10%,74.50%,81.90%,83.00%,71.70%,82.90%
0570011,Greenwich School District,0570711,North Mianus School,5,Math,Female,41,33,41,31,38,31,68.30%,72.70%,78.00%,90.30%,57.90%,83.90%,87.10%,93.50%,91.80%,100.00%,73.20%,95.10%
0570011,Greenwich School District,0570711,North Mianus School,5,Math,Male,33,37,47,37,42,45,69.70%,89.20%,83.00%,89.20%,64.30%,75.60%,83.00%,100.00%,95.60%,99.30%,78.90%,89.60%
0570011,Greenwich School District,0570811,North Street School,4,ELA,Female,24,21,32,28,29,27,75.00%,76.20%,56.30%,53.60%,62.10%,77.80%,85.10%,96.00%,70.80%,66.10%,76.20%,90.40%
0570011,Greenwich School District,0570811,North Street School,4,ELA,Male,29,27,31,34,25,23,55.20%,51.90%,54.80%,44.10%,52.00%,65.20%,68.00%,75.60%,71.20%,73.80%,72.10%,85.00%
0570011,Greenwich School District,0570811,North Street School,4,Math,Female,24,21,32,28,29,27,33.30%,66.70%,43.80%,64.30%,72.40%,51.90%,66.40%,87.20%,64.50%,80.80%,91.90%,76.30%
0570011,Greenwich School District,0570811,North Street School,4,Math,Male,29,27,31,34,25,23,44.80%,51.90%,58.10%,61.80%,64.00%,56.50%,61.90%,82.40%,73.20%,83.80%,86.30%,75.40%
0570011,Greenwich School District,0570811,North Street School,5,ELA,Female,30,29,19,31,27,31,60.00%,72.40%,*,48.40%,59.30%,64.50%,84.90%,86.00%,*,67.00%,71.70%,82.20%
0570011,Greenwich School District,0570811,North Street School,5,ELA,Male,24,31,31,29,27,26,45.80%,64.50%,64.50%,69.00%,55.60%,65.40%,69.70%,78.90%,85.00%,86.10%,75.40%,75.00%
0570011,Greenwich School District,0570811,North Street School,5,Math,Female,30,29,19,31,27,31,63.30%,82.80%,*,41.90%,70.40%,77.40%,70.80%,90.40%,*,60.20%,89.00%,91.20%
0570011,Greenwich School District,0570811,North Street School,5,Math,Male,24,31,31,29,27,26,54.20%,61.30%,77.40%,69.00%,81.50%,50.00%,76.10%,83.90%,95.80%,88.20%,93.20%,75.10%
0570011,Greenwich School District,0570911,Old Greenwich School,4,ELA,Female,25,26,38,26,30,24,68.00%,57.70%,63.20%,42.30%,56.70%,41.70%,92.90%,73.90%,78.50%,66.30%,77.10%,68.20%
0570011,Greenwich School District,0570911,Old Greenwich School,4,ELA,Male,25,40,42,34,23,34,60.00%,42.50%,42.90%,32.40%,43.50%,61.80%,79.20%,55.00%,57.20%,50.40%,73.40%,74.60%
0570011,Greenwich School District,0570911,Old Greenwich School,4,Math,Female,25,26,38,26,29,24,68.00%,57.70%,47.40%,38.50%,65.50%,45.80%,92.70%,70.50%,66.70%,62.20%,91.80%,74.30%
0570011,Greenwich School District,0570911,Old Greenwich School,4,Math,Male,27,40,42,34,23,34,74.10%,60.00%,35.70%,35.30%,78.30%,79.40%,92.20%,76.20%,55.20%,55.90%,96.50%,93.70%
0570011,Greenwich School District,0570911,Old Greenwich School,5,ELA,Female,38,28,24,40,25,32,52.60%,75.00%,58.30%,50.00%,76.00%,65.60%,74.30%,90.00%,79.90%,73.00%,89.60%,80.70%
0570011,Greenwich School District,0570911,Old Greenwich School,5,ELA,Male,30,26,40,40,32,24,63.30%,53.80%,55.00%,50.00%,75.00%,58.30%,85.10%,80.40%,75.90%,75.20%,90.80%,77.30%
0570011,Greenwich School District,0570911,Old Greenwich School,5,Math,Female,40,28,24,40,25,32,55.00%,78.60%,79.20%,67.50%,72.00%,50.00%,75.90%,94.10%,88.10%,88.20%,87.00%,69.20%
0570011,Greenwich School District,0570911,Old Greenwich School,5,Math,Male,31,26,40,40,32,24,77.40%,73.10%,72.50%,67.50%,71.90%,58.30%,95.00%,90.40%,91.60%,86.30%,87.20%,74.50%
0570011,Greenwich School District,0571111,Parkway School,4,ELA,Female,10,17,19,16,11,12,*,*,*,*,*,*,*,*,*,*,*,*
0570011,Greenwich School District,0571111,Parkway School,4,ELA,Male,14,20,14,20,16,24,*,80.00%,*,70.00%,*,66.70%,*,91.30%,*,83.40%,*,79.40%
0570011,Greenwich School District,0571111,Parkway School,4,Math,Female,10,17,19,16,11,12,*,*,*,*,*,*,*,*,*,*,*,*
0570011,Greenwich School District,0571111,Parkway School,4,Math,Male,14,20,14,20,16,24,*,45.00%,*,90.00%,*,54.20%,*,76.00%,*,100.00%,*,75.90%
0570011,Greenwich School District,0571111,Parkway School,5,ELA,Female,15,12,16,16,8,14,*,*,*,*,*,*,*,*,*,*,*,*
0570011,Greenwich School District,0571111,Parkway School,5,ELA,Male,17,13,19,14,14,17,*,*,*,*,*,*,*,*,*,*,*,*
0570011,Greenwich School District,0571111,Parkway School,5,Math,Female,15,12,16,16,8,14,*,*,*,*,*,*,*,*,*,*,*,*
0570011,Greenwich School District,0571111,Parkway School,5,Math,Male,17,13,19,14,14,17,*,*,*,*,*,*,*,*,*,*,*,*
0570011,Greenwich School District,0571011,Riverside School,4,ELA,Female,31,35,35,30,30,42,67.70%,48.60%,51.40%,60.00%,70.00%,64.30%,82.60%,66.10%,65.40%,77.40%,83.70%,82.10%
0570011,Greenwich School District,0571011,Riverside School,4,ELA,Male,35,36,49,38,30,47,71.40%,47.20%,49.00%,60.50%,53.30%,70.20%,87.40%,67.20%,67.00%,80.60%,68.60%,80.20%
0570011,Greenwich School District,0571011,Riverside School,4,Math,Female,32,35,35,30,30,42,46.90%,37.10%,22.90%,60.00%,66.70%,66.70%,69.70%,54.60%,42.00%,80.40%,91.80%,84.50%
0570011,Greenwich School District,0571011,Riverside School,4,Math,Male,35,36,49,38,30,47,62.90%,38.90%,42.90%,76.30%,60.00%,78.70%,76.70%,58.60%,57.70%,92.70%,76.90%,94.90%
0570011,Greenwich School District,0571011,Riverside School,5,ELA,Female,31,30,38,34,34,32,74.20%,63.30%,84.20%,73.50%,70.60%,71.90%,88.10%,79.70%,96.80%,91.60%,81.00%,84.70%
0570011,Greenwich School District,0571011,Riverside School,5,ELA,Male,44,35,35,48,47,27,70.50%,68.60%,57.10%,79.20%,72.30%,70.40%,87.20%,79.70%,81.70%,96.90%,84.90%,89.10%
0570011,Greenwich School District,0571011,Riverside School,5,Math,Female,31,30,38,34,34,32,51.60%,76.70%,63.20%,70.60%,76.50%,71.90%,80.50%,94.40%,74.90%,89.50%,95.10%,91.50%
0570011,Greenwich School District,0571011,Riverside School,5,Math,Male,44,35,35,48,47,27,70.50%,88.60%,62.90%,72.90%,78.70%,81.50%,82.90%,100.00%,81.30%,91.80%,93.70%,97.90%
0570011,Greenwich School District,0575311,Western Middle School,6,ELA,Female,85,96,93,86,96,78,42.40%,43.80%,51.60%,48.80%,50.00%,50.00%,60.40%,62.70%,66.80%,61.80%,65.90%,66.70%
0570011,Greenwich School District,0575311,Western Middle School,6,ELA,Male,74,78,88,100,97,103,35.10%,35.90%,43.20%,42.00%,34.00%,48.50%,57.30%,60.20%,62.80%,54.90%,55.10%,65.60%
0570011,Greenwich School District,0575311,Western Middle School,6,Math,Female,85,96,93,86,96,78,58.80%,62.50%,61.30%,54.70%,55.20%,46.20%,80.80%,83.00%,77.50%,75.80%,72.70%,69.40%
0570011,Greenwich School District,0575311,Western Middle School,6,Math,Male,76,78,88,100,96,102,50.00%,62.80%,44.30%,54.00%,46.90%,53.90%,67.20%,78.50%,62.90%,73.00%,65.80%,73.40%
0570011,Greenwich School District,0575311,Western Middle School,7,ELA,Female,85,82,98,96,89,100,68.20%,51.20%,61.20%,54.20%,53.90%,52.00%,80.20%,68.50%,75.40%,77.20%,74.40%,67.80%
0570011,Greenwich School District,0575311,Western Middle School,7,ELA,Male,73,79,84,94,90,101,57.50%,35.40%,61.90%,57.40%,48.90%,49.50%,72.10%,53.00%,80.20%,71.80%,70.90%,66.50%
0570011,Greenwich School District,0575311,Western Middle School,7,Math,Female,85,82,98,96,89,100,52.90%,42.70%,61.20%,60.40%,44.90%,33.00%,72.90%,57.80%,74.40%,76.20%,65.00%,49.80%
0570011,Greenwich School District,0575311,Western Middle School,7,Math,Male,73,80,84,94,90,100,47.90%,42.50%,63.10%,56.40%,55.60%,34.00%,63.70%,57.80%,80.90%,71.80%,67.50%,49.40%
0570011,Greenwich School District,0575311,Western Middle School,8,ELA,Female,71,92,86,106,84,96,63.40%,52.20%,59.30%,53.80%,51.20%,56.30%,80.20%,69.20%,77.80%,69.20%,69.70%,72.60%
0570011,Greenwich School District,0575311,Western Middle School,8,ELA,Male,102,80,84,91,107,92,62.70%,55.00%,59.50%,45.10%,49.50%,39.10%,78.60%,72.60%,82.00%,61.90%,63.70%,55.10%
0570011,Greenwich School District,0575311,Western Middle School,8,Math,Female,71,92,86,106,83,96,60.60%,64.10%,60.50%,60.40%,37.30%,45.80%,77.90%,84.20%,78.90%,75.90%,56.90%,60.80%
