"Smarter Balanced Assessments, Trend",,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades Combined, All Students",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,Year,,,,,,,,,,,
,,,,,2015-16,,2016-17,,2017-18,,2018-19,,2021-22,,2022-23,
District,District Code,School,School Code,Subject,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%
Bristol School District,0170011,Ivy Drive School,0171911,Math,203,57.6,203,49.8,178,45.5,167,44.9,155,52.9,172,62.2
Bristol School District,0170011,LEAD,0173711,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,LEAD,0173711,Math,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Mountain View School,0171711,ELA,179,58.7,172,57,171,62.6,158,55.1,140,63.6,152,59.2
Bristol School District,0170011,Mountain View School,0171711,Math,179,43.6,171,49.7,171,54.4,157,49.7,140,42.9,152,49.3
Bristol School District,0170011,Mt. View Extended Resource,0172411,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Mt. View Extended Resource,0172411,Math,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Northeast MS/Extended Resource,0172711,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Northeast MS/Extended Resource,0172711,Math,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Northeast MS/GOAL,0172811,ELA,6,*,8,*,10,*,*,*,*,*,*,*
Bristol School District,0170011,Northeast MS/GOAL,0172811,Math,6,*,8,*,10,*,*,*,*,*,*,*
Bristol School District,0170011,Northeast Middle School,0175211,ELA,410,63.4,450,62.2,473,63.2,498,62.7,395,57.7,337,56.1
Bristol School District,0170011,Northeast Middle School,0175211,Math,410,43.7,450,46.4,472,48.9,492,52,394,41.1,334,45.8
Bristol School District,0170011,South Side Extended Resource,0173011,ELA,*,*,*,*,*,*,7,*,*,*,*,*
Bristol School District,0170011,South Side Extended Resource,0173011,Math,*,*,*,*,*,*,7,*,*,*,*,*
Bristol School District,0170011,South Side GOAL,0173111,ELA,7,*,*,*,*,*,8,*,*,*,*,*
Bristol School District,0170011,South Side GOAL,0173111,Math,7,*,*,*,*,*,8,*,*,*,*,*
Bristol School District,0170011,South Side School,0171111,ELA,211,62.6,218,54.1,224,57.1,210,54.3,219,58.9,237,57
Bristol School District,0170011,South Side School,0171111,Math,211,44.5,216,48.1,225,50.2,210,45.7,218,50.9,237,51.1
Bristol School District,0170011,Stafford Autism,0173211,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Stafford Autism,0173211,Math,*,*,*,*,*,*,*,*,*,*,*,*
Bristol School District,0170011,Stafford School,0171211,ELA,224,54,220,44.1,191,51.8,203,39.4,173,37.6,174,51.1
Bristol School District,0170011,Stafford School,0171211,Math,224,39.3,220,36.8,191,41.9,201,28.9,171,29.8,173,41
Bristol School District,0170011,West Bristol School,0172011,ELA,618,51.3,598,47.2,620,50,622,44.9,548,37.6,526,36.7
Bristol School District,0170011,West Bristol School,0172011,Math,618,33,598,35.3,612,40.7,617,33.9,545,23.5,525,25.7
Brookfield School District,0180011,Huckleberry Hill Elementary School,0180411,ELA,393,67.7,355,59.4,338,61.2,346,57.2,326,57.4,351,56.4
Brookfield School District,0180011,Huckleberry Hill Elementary School,0180411,Math,392,65.8,353,62,338,58.6,346,58.7,326,55.2,351,58.4
Brookfield School District,0180011,Whisconier Middle School,0185311,ELA,801,69,856,68.6,829,68.6,804,72.8,753,56.8,750,63.9
Brookfield School District,0180011,Whisconier Middle School,0185311,Math,797,60,855,61.2,826,59.9,801,65.2,754,44.4,743,53.3
Brooklyn School District,0190011,Brooklyn Elementary School,0190111,ELA,146,63.7,164,55.5,171,50.9,173,49.7,181,43.1,188,43.6
Brooklyn School District,0190011,Brooklyn Elementary School,0190111,Math,146,48.6,164,48.2,171,49.1,173,46.2,181,46.4,188,52.1
Brooklyn School District,0190011,Brooklyn Middle School,0195111,ELA,368,72,339,67.8,343,70,361,68.7,333,52.3,351,57.5
Brooklyn School District,0190011,Brooklyn Middle School,0195111,Math,367,35.4,339,41.9,344,46.8,361,48.8,333,31.8,351,41.3
Canaan School District,0210011,Lee H. Kellogg School,0210111,ELA,49,65.3,51,58.8,46,69.6,43,69.8,47,72.3,46,71.7
Canaan School District,0210011,Lee H. Kellogg School,0210111,Math,48,*,52,40.4,46,58.7,43,44.2,47,48.9,46,58.7
Canterbury School District,0220011,Canterbury Elementary School,0220211,ELA,79,54.4,89,51.7,91,52.7,90,57.8,89,48.3,90,46.7
Canterbury School District,0220011,Canterbury Elementary School,0220211,Math,79,51.9,89,44.9,91,49.5,90,56.7,84,42.9,90,50
Canterbury School District,0220011,Dr. Helen Baldwin Middle School,0225111,ELA,224,55.4,199,53.3,173,60.1,178,58.4,197,51.8,195,57.4
Canterbury School District,0220011,Dr. Helen Baldwin Middle School,0225111,Math,224,33.9,199,41.7,173,38.7,177,40.7,195,21.5,195,45.6
Canton School District,0230011,Canton Intermediate School,0230311,ELA,390,75.9,371,73.3,362,73.5,340,71.8,313,67.4,316,62.3
Canton School District,0230011,Canton Intermediate School,0230311,Math,390,65.4,369,62.1,362,65.2,340,66.8,313,60.1,314,62.1
Canton School District,0230011,Canton Middle School,0235111,ELA,279,72,279,75.6,268,72.4,249,73.1,235,60.4,243,65.4
Canton School District,0230011,Canton Middle School,0235111,Math,279,62.4,278,64.7,267,66.3,247,67.6,233,47.6,243,53.1
Canton School District,0230011,Cherry Brook Primary School,0230211,ELA,114,75.4,110,70.9,103,72.8,118,75.4,101,64.4,117,50.4
Canton School District,0230011,Cherry Brook Primary School,0230211,Math,114,82.5,110,72.7,103,76.7,118,79.7,101,66.3,117,56.4
Capital Preparatory Harbor School District,2970013,Capital Preparatory Harbor School,2970113,ELA,110,30.9,115,40.9,185,42.2,278,30.9,371,26.7,373,31.6
Capital Preparatory Harbor School District,2970013,Capital Preparatory Harbor School,2970113,Math,109,5.5,115,33.9,186,21.5,277,25.3,371,13.7,373,18
Capitol Region Education Council,2410014,Academy of Aerospace and Engineering,2415114,ELA,333,54.4,331,47.1,336,47.3,339,42.8,325,37.5,319,32.3
Capitol Region Education Council,2410014,Academy of Aerospace and Engineering,2415114,Math,317,35.3,318,29.9,336,29.2,339,26,317,17.4,314,14
Capitol Region Education Council,2410014,Academy of Aerospace and Engineering Elementary,2410714,ELA,*,*,86,37.2,150,53.3,213,54,190,44.2,198,37.9
Capitol Region Education Council,2410014,Academy of Aerospace and Engineering Elementary,2410714,Math,*,*,86,40.7,150,54,213,50.7,191,33,197,33.5
Capitol Region Education Council,2410014,Academy of Computer Science and and Engineering Middle School,2415014,ELA,*,*,*,*,*,*,*,*,568,23.1,583,28.1
Capitol Region Education Council,2410014,Academy of Computer Science and and Engineering Middle School,2415014,Math,*,*,*,*,*,*,*,*,557,9.3,570,14
Capitol Region Education Council,2410014,Academy of International Studies 6-12,2416114,ELA,*,*,*,*,*,*,*,*,295,24.1,306,28.1
Capitol Region Education Council,2410014,Academy of International Studies 6-12,2416114,Math,*,*,*,*,*,*,*,*,290,5.5,307,9.4
Capitol Region Education Council,2410014,Academy of International Studies Elementary School,2410414,ELA,*,*,*,*,*,*,*,*,187,26.7,187,21.4
Capitol Region Education Council,2410014,Academy of International Studies Elementary School,2410414,Math,*,*,*,*,*,*,*,*,185,22.2,187,25.7
Capitol Region Education Council,2410014,Academy of Science and Innovation,2416514,ELA,201,42.8,211,28,190,36.3,285,42.1,326,27.3,327,29.7
Capitol Region Education Council,2410014,Academy of Science and Innovation,2416514,Math,201,17.4,211,14.2,192,21.9,276,25.4,324,10.5,322,12.4
Capitol Region Education Council,2410014,Ana Grace Academy of the Arts,2410614,ELA,*,*,*,*,*,*,*,*,195,24.6,488,28.7
Capitol Region Education Council,2410014,Ana Grace Academy of the Arts,2410614,Math,*,*,*,*,*,*,*,*,196,16.8,478,14.6
Capitol Region Education Council,2410014,Ana Grace Academy of the Arts Elementary School,2410614,ELA,61,42.6,124,55.6,193,55.4,193,60.1,*,*,*,*
Capitol Region Education Council,2410014,Ana Grace Academy of the Arts Elementary School,2410614,Math,61,26.2,124,51.6,193,46.1,193,49.7,*,*,*,*
Capitol Region Education Council,2410014,Discovery Academy,2418114,ELA,94,59.6,156,62.2,183,66.7,188,56.9,196,40.8,189,43.9
Capitol Region Education Council,2410014,Discovery Academy,2418114,Math,95,55.8,156,55.8,183,55.7,188,53.7,194,33.5,189,38.1
Capitol Region Education Council,2410014,Farmington Valley Regional Diagnostic Center,2419214,ELA,11,*,7,*,8,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,Farmington Valley Regional Diagnostic Center,2419214,Math,8,*,*,*,7,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,Glastonbury/East Hartford Magnet School,2410114,ELA,190,56.8,189,49.7,191,54.5,189,51.9,192,41.1,187,30.5
Capitol Region Education Council,2410014,Glastonbury/East Hartford Magnet School,2410114,Math,190,46.3,189,48.1,191,47.1,189,36,192,30.7,187,27.3
Capitol Region Education Council,2410014,Greater Hartford Academy of the Arts Magnet Middle,2415314,ELA,309,52.4,306,42.2,318,48.7,304,38.8,288,19.8,*,*
Capitol Region Education Council,2410014,Greater Hartford Academy of the Arts Magnet Middle,2415314,Math,303,29,300,31.3,313,28.8,294,22.4,280,10,*,*
Capitol Region Education Council,2410014,International Magnet School for Global Citizenship,2410414,ELA,180,47.2,167,41.3,172,39.5,168,39.9,*,*,*,*
Capitol Region Education Council,2410014,International Magnet School for Global Citizenship,2410414,Math,180,38.3,167,40.1,172,37.8,167,40.1,*,*,*,*
Capitol Region Education Council,2410014,John J. Allison Polaris Center,2419014,ELA,9,*,*,*,7,*,11,*,20,0,23,*
Capitol Region Education Council,2410014,John J. Allison Polaris Center,2419014,Math,6,*,*,*,7,*,9,*,16,*,20,0
Capitol Region Education Council,2410014,Lincoln Academy Regional Interdistrict Collaborative,2419614,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,Lincoln Academy Regional Interdistrict Collaborative,2419614,Math,*,*,*,*,*,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,Metropolitan Learning Center for Global and International Studies,2416114,ELA,304,50.7,311,45.3,288,50,337,51.3,*,*,*,*
Capitol Region Education Council,2410014,Metropolitan Learning Center for Global and International Studies,2416114,Math,305,22,311,20.6,288,23.3,337,23.7,*,*,*,*
Capitol Region Education Council,2410014,Montessori Magnet School,2413114,ELA,125,56,129,50.4,121,45.5,128,35.2,136,26.5,118,40.7
Capitol Region Education Council,2410014,Montessori Magnet School,2413114,Math,125,40,129,41.9,121,32.2,127,26.8,136,14.7,118,22
Capitol Region Education Council,2410014,Museum Academy,2410514,ELA,143,46.9,165,50.3,193,54.4,183,58.5,178,24.2,189,25.4
Capitol Region Education Council,2410014,Museum Academy,2410514,Math,142,42.3,165,46.7,193,49.2,183,53,178,19.7,189,27
Capitol Region Education Council,2410014,PSA Civic Leadership High School,2415214,ELA,138,29.7,123,20.3,60,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,PSA Civic Leadership High School,2415214,Math,138,10.1,123,8.9,60,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,Reggio Magnet School of the Arts,2410314,ELA,154,44.8,151,49,171,49.7,190,43.7,188,23.9,182,24.7
Capitol Region Education Council,2410014,Reggio Magnet School of the Arts,2410314,Math,154,32.5,151,50.3,171,44.4,190,40,187,17.1,181,24.9
Capitol Region Education Council,2410014,River Street School,2419314,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,River Street School,2419314,Math,*,*,*,*,*,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,River Street School Birken Campus,2419514,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,River Street School Birken Campus,2419514,Math,*,*,*,*,*,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,Soundbridge @ Academy of Aerospace & Engineering Elementary,2411114,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,Soundbridge @ Academy of Aerospace & Engineering Elementary,2411114,Math,*,*,*,*,*,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,Soundbridge @ Academy of Science and Innovation,2411314,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,Soundbridge @ Academy of Science and Innovation,2411314,Math,*,*,*,*,*,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,Soundbridge @ Chippens Hill MS Bristol,2411514,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,Soundbridge @ Chippens Hill MS Bristol,2411514,Math,*,*,*,*,*,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,Soundbridge @ Museum Academy,2411214,ELA,8,*,*,*,*,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,Soundbridge @ Museum Academy,2411214,Math,8,*,*,*,*,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,Soundbridge@Mountain View Elementary School,2411714,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,Soundbridge@Mountain View Elementary School,2411714,Math,*,*,*,*,*,*,*,*,*,*,*,*
Capitol Region Education Council,2410014,Two Rivers Magnet Middle School,2415014,ELA,633,49.1,637,54.6,636,46.9,633,46.6,*,*,*,*
Capitol Region Education Council,2410014,Two Rivers Magnet Middle School,2415014,Math,634,30.9,636,31.8,632,27.7,632,24.4,*,*,*,*
Capitol Region Education Council,2410014,University of Hartford Magnet School,2410214,ELA,169,59.2,168,60.1,174,51.1,192,46.4,193,31.6,185,29.2
Capitol Region Education Council,2410014,University of Hartford Magnet School,2410214,Math,169,49.7,168,59.5,174,47.1,192,40.1,193,21.2,185,28.6
Chaplin School District,0240011,Chaplin Elementary School,0240211,ELA,77,57.1,68,60.3,69,63.8,80,60,77,54.5,71,43.7
Chaplin School District,0240011,Chaplin Elementary School,0240211,Math,76,26.3,68,*,69,53.6,79,62,77,44.2,71,43.7
Cheshire School District,0250011,Chapman School,0250111,ELA,206,79.1,202,79.2,184,77.2,*,*,*,*,*,*
Cheshire School District,0250011,Chapman School,0250111,Math,206,73.8,202,75.7,184,75.5,*,*,*,*,*,*
Cheshire School District,0250011,Dodd Middle School,0255111,ELA,717,76.2,773,71.7,761,77.3,666,81.7,604,68,612,75.7
Cheshire School District,0250011,Dodd Middle School,0255111,Math,715,59.2,770,56.9,760,60.8,663,70.7,600,60.8,608,65.1
Cheshire School District,0250011,Doolittle Bridges Program,0251111,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Cheshire School District,0250011,Doolittle Bridges Program,0251111,Math,*,*,*,*,*,*,*,*,*,*,*,*
Cheshire School District,0250011,Doolittle School,0250611,ELA,348,79,316,80.4,311,74.3,293,78.5,311,70.7,322,68.6
Cheshire School District,0250011,Doolittle School,0250611,Math,348,62.1,316,66.8,311,66.9,292,70.9,311,68.2,323,70.6
Cheshire School District,0250011,Highland School,0250411,ELA,488,80.9,451,82.3,422,82.9,436,82.6,438,79.5,460,80.7
Cheshire School District,0250011,Highland School,0250411,Math,488,70.1,451,76.7,422,77.5,436,79.4,437,76.4,460,80.2
Cheshire School District,0250011,Highland School Autism Program,0250711,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Cheshire School District,0250011,Highland School Autism Program,0250711,Math,*,*,*,*,*,*,*,*,*,*,*,*
Cheshire School District,0250011,Humiston Alternative School,0250911,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Cheshire School District,0250011,Humiston Alternative School,0250911,Math,*,*,*,*,*,*,*,*,*,*,*,*
Cheshire School District,0250011,Norton School,0250511,ELA,274,79.2,245,77.1,237,79.3,246,88.6,264,81.1,251,78.9
Cheshire School District,0250011,Norton School,0250511,Math,274,67.2,245,70.6,236,73.7,246,83.7,264,76.9,251,80.5
Chester School District,0260011,Chester Elementary School,0260111,ELA,130,78.5,123,78.9,111,82,102,82.4,109,72.5,124,75
Chester School District,0260011,Chester Elementary School,0260111,Math,130,69.2,123,72.4,112,69.6,102,73.5,109,71.6,124,73.4
Clinton School District,0270011,Abraham Pierson School,0270111,ELA,314,72.3,280,63.9,274,63.5,247,61.9,*,*,*,*
Clinton School District,0270011,Abraham Pierson School,0270111,Math,314,57.3,280,58.6,276,48.9,247,55.9,*,*,*,*
Clinton School District,0270011,Jared Eliot School,0275111,ELA,434,67.5,436,64.9,436,58.9,420,63.3,439,52.6,412,48.8
Clinton School District,0270011,Jared Eliot School,0275111,Math,438,53.7,435,59.3,436,51.4,420,56,438,45,411,46.5
Clinton School District,0270011,Lewin G. Joel Jr. School,0270311,ELA,137,65.7,137,56.9,107,53.3,111,53.2,205,53.2,197,49.7
Clinton School District,0270011,Lewin G. Joel Jr. School,0270311,Math,138,56.5,139,48.9,106,43.4,111,51.4,206,47.6,197,52.8
Colchester School District,0280011,Jack Jackter Intermediate School,0280211,ELA,526,71.5,492,73.4,507,68.8,483,71.2,431,62.4,446,59.6
Colchester School District,0280011,Jack Jackter Intermediate School,0280211,Math,524,65.3,492,67.5,507,66.1,481,70.7,431,61.5,446,64.6
Colchester School District,0280011,William J. Johnston Middle School,0285111,ELA,599,74,595,68.2,560,73.6,520,69.8,480,64.8,463,62.4
Colchester School District,0280011,William J. Johnston Middle School,0285111,Math,599,49.1,595,62,560,68.2,520,68.8,479,66.6,463,67.4
Colebrook School District,0290011,Colebrook Consolidated School,0290111,ELA,44,70.5,43,72.1,47,76.6,52,84.6,46,82.6,50,74
Colebrook School District,0290011,Colebrook Consolidated School,0290111,Math,44,56.8,43,*,47,59.6,52,67.3,46,69.6,50,74
Columbia School District,0300011,Horace W. Porter School,0300111,ELA,277,67.1,267,59.6,259,56.8,242,67.8,276,51.8,299,50.5
Columbia School District,0300011,Horace W. Porter School,0300111,Math,277,50.5,267,49.8,258,46.5,239,48.1,275,42.5,297,46.5
Cooperative Educational Services,2430014,Developmental Learning Center (DLC),2439214,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Cooperative Educational Services,2430014,Developmental Learning Center (DLC),2439214,Math,*,*,*,*,*,*,*,*,*,*,*,*
Cooperative Educational Services,2430014,Preschool-Primary Learning Center (PLC),2439114,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Cooperative Educational Services,2430014,Preschool-Primary Learning Center (PLC),2439114,Math,*,*,*,*,*,*,*,*,*,*,*,*
Cooperative Educational Services,2430014,Six-Six Magnet School,2430114,ELA,251,54.2,248,*,239,*,251,53.4,240,50,229,45.4
Cooperative Educational Services,2430014,Six-Six Magnet School,2430114,Math,252,*,248,39.1,239,*,251,42.6,240,33.8,229,34.9
Cooperative Educational Services,2430014,Therapeutic Day Program,2439414,ELA,*,*,71,*,78,12.8,76,*,64,14.1,*,*
Cooperative Educational Services,2430014,Therapeutic Day Program,2439414,Math,*,*,70,10,77,*,75,*,63,*,*,*
Cornwall School District,0310011,Cornwall Consolidated School,0310111,ELA,61,73.8,54,74.1,46,65.2,64,65.6,65,72.3,56,62.5
Cornwall School District,0310011,Cornwall Consolidated School,0310111,Math,61,54.1,55,56.4,46,41.3,64,59.4,65,66.2,56,58.9
Coventry School District,0320011,Capt. Nathan Hale School,0325111,ELA,390,76.2,367,73.6,368,75.5,*,*,392,74,370,*
Coventry School District,0320011,Capt. Nathan Hale School,0325111,Math,390,53.3,362,58.6,366,57.9,*,*,391,52.2,370,*
Coventry School District,0320011,Coventry Academy,0320111,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Coventry School District,0320011,Coventry Academy,0320111,Math,*,*,*,*,*,*,*,*,*,*,*,*
Coventry School District,0320011,George Hersey Robertson School,0320411,ELA,354,67.8,377,73.2,371,76.8,365,*,350,68.3,*,*
Coventry School District,0320011,George Hersey Robertson School,0320411,Math,354,57.3,376,68.6,371,69,365,76.2,349,62.2,*,67.4
Cromwell School District,0330011,Cromwell Middle School,0335111,ELA,440,70,476,63.7,459,71,477,72.7,456,56.4,480,57.3
Cromwell School District,0330011,Cromwell Middle School,0335111,Math,439,55.1,471,52,459,55.1,477,60.8,454,46.7,476,48.3
Cromwell School District,0330011,Woodside Intermediate School,0330311,ELA,476,59.2,433,55.2,451,56.8,453,62.7,437,54.2,426,48.8
Cromwell School District,0330011,Woodside Intermediate School,0330311,Math,476,37.8,433,46.4,450,54.4,453,60,436,51.4,422,48.6
Danbury School District,0340011,Broadview Middle School,0345111,ELA,992,43.8,1000,42.2,937,45.9,971,46,1045,27.6,1048,24.8
Danbury School District,0340011,Broadview Middle School,0345111,Math,982,22.3,994,21.6,938,22.5,965,24.6,1045,13.9,1047,13.8
Danbury School District,0340011,Danbury High School,0346111,ELA,*,*,*,*,*,*,*,*,*,*,*,*
Danbury School District,0340011,Danbury High School,0346111,Math,*,*,*,*,*,*,*,*,*,*,*,*
Danbury School District,0340011,Ellsworth Avenue School,0341411,ELA,198,46.5,233,40.3,263,48.3,272,47.1,244,27.5,247,22.7
Danbury School District,0340011,Ellsworth Avenue School,0341411,Math,198,35.9,233,45.5,263,44.5,272,48.5,243,20.2,246,21.1
Danbury School District,0340011,Great Plain School,0341111,ELA,155,40,162,52.5,139,64.7,134,74.6,123,56.9,135,57.8
Danbury School District,0340011,Great Plain School,0341111,Math,155,41.3,162,48.8,138,69.6,134,67.9,123,58.5,135,58.5
Danbury School District,0340011,Hayestown Avenue School,0340211,ELA,196,50.5,204,44.6,195,52.3,194,53.1,191,39.3,209,32.1
Danbury School District,0340011,Hayestown Avenue School,0340211,Math,196,50,204,48.5,194,47.4,194,50,191,29.3,209,29.2
Danbury School District,0340011,King Street Intermediate School,0341711,ELA,363,52.1,354,43.8,378,51.9,368,48.6,382,33,385,35.6
Danbury School District,0340011,King Street Intermediate School,0341711,Math,362,35.1,353,40.5,378,42.9,365,41.6,382,24.1,385,26.8
Danbury School District,0340011,King Street Primary School,0341311,ELA,95,45.3,106,36.8,102,32.4,118,*,95,32.6,89,18
Danbury School District,0340011,King Street Primary School,0341311,Math,96,49,106,47.2,102,35.3,117,*,95,35.8,89,18
Danbury School District,0340011,Mill Ridge Primary School,0340511,ELA,78,56.4,93,61.3,73,67.1,*,50,88,42,82,35.4
Danbury School District,0340011,Mill Ridge Primary School,0340511,Math,78,61.5,93,73.1,73,61.6,*,64.4,88,45.5,82,36.6
Danbury School District,0340011,Morris Street School,0340611,ELA,184,57.1,187,49.2,192,49.5,179,39.1,202,22.8,182,30.2
Danbury School District,0340011,Morris Street School,0340611,Math,184,46.7,187,44.4,192,37.5,179,28.5,203,18.7,182,22.5
Danbury School District,0340011,Park Avenue School,0340811,ELA,287,46,302,37.7,318,37.1,321,43.6,327,25.4,288,25
Danbury School District,0340011,Park Avenue School,0340811,Math,287,43.6,302,41.1,318,44,321,48.6,327,28.1,288,31.9
Danbury School District,0340011,Pembroke School,0341511,ELA,167,53.3,163,51.5,162,49.4,174,44.3,170,28.8,180,21.1
Danbury School District,0340011,Pembroke School,0341511,Math,167,43.7,163,36.2,162,37.7,175,43.4,170,18.2,180,23.9
Danbury School District,0340011,Rogers Park Middle School,0345211,ELA,951,35,946,34.9,945,35.2,998,32.7,1075,22.3,951,22.9
Danbury School District,0340011,Rogers Park Middle School,0345211,Math,947,20.6,944,22.6,940,19.6,993,19,1070,8.8,946,12.1
Danbury School District,0340011,Shelter Rock School,0341211,ELA,244,54.5,238,47.9,269,55,288,45.8,265,33.6,270,37
Danbury School District,0340011,Shelter Rock School,0341211,Math,243,41.2,237,45.1,269,60.2,288,49,264,29.5,270,33.7
